Size,Automata Name,Accuracy
4,aut_64.pkl,0.6384999752044678
4,aut_65.pkl,0.8230000138282776
4,aut_66.pkl,0.7482500076293945
4,aut_67.pkl,0.7910000085830688
4,aut_68.pkl,0.7117499709129333
4,aut_69.pkl,0.6897500157356262
4,aut_7.pkl,0.731249988079071
4,aut_70.pkl,0.7577499747276306
4,aut_71.pkl,0.7129999995231628
4,aut_72.pkl,0.9860000014305115
4,aut_73.pkl,0.6747499704360962
4,aut_74.pkl,0.8832499980926514
4,aut_75.pkl,0.7237499952316284
4,aut_76.pkl,0.9987499713897705
4,aut_77.pkl,0.7085000276565552
4,aut_78.pkl,0.7832499742507935
4,aut_79.pkl,0.6669999957084656
4,aut_8.pkl,0.8019999861717224
4,aut_80.pkl,0.796750009059906
4,aut_81.pkl,0.6122499704360962
4,aut_82.pkl,0.8134999871253967
4,aut_83.pkl,0.7147499918937683
4,aut_84.pkl,0.9419999718666077
4,aut_85.pkl,0.7289999723434448
4,aut_86.pkl,0.828000009059906
4,aut_87.pkl,0.7132499814033508
4,aut_88.pkl,0.9039999842643738
4,aut_89.pkl,0.793749988079071
4,aut_9.pkl,0.8335000276565552
4,aut_90.pkl,0.9904999732971191
4,aut_91.pkl,0.8410000205039978
4,aut_92.pkl,0.8669999837875366
4,aut_93.pkl,0.6137499809265137
4,aut_94.pkl,0.6729999780654907
4,aut_95.pkl,0.7110000252723694
4,aut_96.pkl,0.734749972820282
4,aut_97.pkl,0.890999972820282
4,aut_98.pkl,0.7992500066757202
4,aut_99.pkl,0.6664999723434448
5,aut_1.pkl,0.9322500228881836
5,aut_10.pkl,0.7509999871253967
5,aut_100.pkl,0.671500027179718
5,aut_11.pkl,0.8305000066757202
5,aut_12.pkl,0.7567499876022339
5,aut_13.pkl,0.8677499890327454
5,aut_14.pkl,0.5902500152587891
5,aut_15.pkl,0.6790000200271606
5,aut_16.pkl,0.8054999709129333
5,aut_17.pkl,0.9674999713897705
5,aut_18.pkl,0.8582500219345093
5,aut_19.pkl,0.871749997138977
5,aut_2.pkl,0.9704999923706055
5,aut_20.pkl,0.7889999747276306
5,aut_21.pkl,0.6414999961853027
5,aut_22.pkl,0.6737499833106995
5,aut_23.pkl,0.6087499856948853
5,aut_24.pkl,0.671500027179718
5,aut_25.pkl,0.5964999794960022
5,aut_26.pkl,0.6152499914169312
5,aut_27.pkl,0.7907500267028809
5,aut_28.pkl,0.6800000071525574
5,aut_29.pkl,0.7300000190734863
5,aut_3.pkl,0.9580000042915344
5,aut_30.pkl,0.8554999828338623
5,aut_31.pkl,0.6947500109672546
5,aut_32.pkl,0.5855000019073486
5,aut_33.pkl,0.6372500061988831
5,aut_34.pkl,0.6132500171661377
5,aut_35.pkl,0.8755000233650208
5,aut_36.pkl,0.609000027179718
5,aut_37.pkl,0.6712499856948853
5,aut_38.pkl,0.6924999952316284
5,aut_39.pkl,0.7854999899864197
5,aut_4.pkl,0.981249988079071
5,aut_40.pkl,0.6827499866485596
5,aut_41.pkl,0.7170000076293945
5,aut_42.pkl,0.7455000281333923
5,aut_43.pkl,0.6657500267028809
5,aut_44.pkl,0.6972500085830688
5,aut_45.pkl,0.7590000033378601
5,aut_46.pkl,0.7857499718666077
5,aut_47.pkl,0.7095000147819519
5,aut_48.pkl,0.6079999804496765
5,aut_49.pkl,0.7847499847412109
5,aut_5.pkl,0.5982499718666077
5,aut_50.pkl,0.9304999709129333
5,aut_51.pkl,0.9592499732971191
5,aut_52.pkl,0.9037500023841858
5,aut_53.pkl,0.7055000066757202
5,aut_54.pkl,0.6184999942779541
5,aut_55.pkl,0.7247499823570251
5,aut_56.pkl,0.6875
5,aut_57.pkl,0.6949999928474426
5,aut_58.pkl,0.7707499861717224
5,aut_59.pkl,0.6672499775886536
5,aut_6.pkl,0.6557499766349792
5,aut_60.pkl,0.6857500076293945
5,aut_61.pkl,0.6642500162124634
5,aut_62.pkl,0.8272500038146973
5,aut_63.pkl,0.5799999833106995
5,aut_64.pkl,0.6292499899864197
5,aut_65.pkl,0.5977500081062317
5,aut_66.pkl,0.8807500004768372
5,aut_67.pkl,0.7162500023841858
5,aut_68.pkl,0.7009999752044678
5,aut_69.pkl,0.8460000157356262
5,aut_7.pkl,0.6744999885559082
5,aut_70.pkl,0.6352499723434448
5,aut_71.pkl,0.6807500123977661
5,aut_72.pkl,0.6464999914169312
5,aut_73.pkl,0.8174999952316284
5,aut_74.pkl,0.902999997138977
5,aut_75.pkl,0.6677500009536743
5,aut_76.pkl,0.9737499952316284
5,aut_77.pkl,0.8274999856948853
5,aut_78.pkl,0.6225000023841858
5,aut_79.pkl,0.6294999718666077
5,aut_8.pkl,0.8542500138282776
5,aut_80.pkl,0.9330000281333923
5,aut_81.pkl,0.875
5,aut_82.pkl,0.6737499833106995
5,aut_83.pkl,0.6622499823570251
5,aut_84.pkl,0.8447499871253967
5,aut_85.pkl,0.5892500281333923
5,aut_86.pkl,0.890749990940094
5,aut_87.pkl,0.6867499947547913
5,aut_88.pkl,0.6662499904632568
5,aut_89.pkl,0.6675000190734863
5,aut_9.pkl,0.6802499890327454
5,aut_90.pkl,0.7074999809265137
5,aut_91.pkl,0.7825000286102295
5,aut_92.pkl,0.7960000038146973
5,aut_93.pkl,0.9922500252723694
5,aut_94.pkl,0.6769999861717224
5,aut_95.pkl,0.9150000214576721
5,aut_96.pkl,0.7250000238418579
5,aut_97.pkl,0.6982499957084656
5,aut_98.pkl,0.6604999899864197
5,aut_99.pkl,0.797249972820282
6,aut_1.pkl,0.8709999918937683
6,aut_10.pkl,0.7760000228881836
6,aut_100.pkl,0.6754999756813049
6,aut_11.pkl,0.7647500038146973
6,aut_12.pkl,0.5960000157356262
6,aut_13.pkl,0.6589999794960022
6,aut_14.pkl,0.7839999794960022
6,aut_15.pkl,0.7285000085830688
6,aut_16.pkl,0.7505000233650208
6,aut_17.pkl,0.8339999914169312
6,aut_18.pkl,0.6702499985694885
6,aut_19.pkl,0.6537500023841858
6,aut_2.pkl,0.8230000138282776
6,aut_20.pkl,0.8165000081062317
6,aut_21.pkl,0.593500018119812
6,aut_22.pkl,0.8569999933242798
6,aut_23.pkl,0.9869999885559082
6,aut_24.pkl,0.6134999990463257
6,aut_25.pkl,0.909250020980835
6,aut_26.pkl,0.8184999823570251
6,aut_27.pkl,0.8184999823570251
6,aut_28.pkl,0.6572499871253967
6,aut_29.pkl,0.628250002861023
6,aut_3.pkl,0.5652499794960022
6,aut_30.pkl,0.6017500162124634
6,aut_31.pkl,0.7152500152587891
6,aut_32.pkl,0.8262500166893005
6,aut_33.pkl,0.6772500276565552
6,aut_34.pkl,0.6039999723434448
6,aut_35.pkl,0.7482500076293945
6,aut_36.pkl,0.9409999847412109
6,aut_37.pkl,0.6577500104904175
6,aut_38.pkl,0.609749972820282
6,aut_39.pkl,0.612500011920929
6,aut_4.pkl,0.9700000286102295
6,aut_40.pkl,0.640999972820282
6,aut_41.pkl,0.6654999852180481
6,aut_42.pkl,0.7727500200271606
6,aut_43.pkl,0.8694999814033508
6,aut_44.pkl,0.8274999856948853
6,aut_45.pkl,0.9122499823570251
6,aut_46.pkl,0.6305000185966492
6,aut_47.pkl,0.7149999737739563
6,aut_48.pkl,0.8999999761581421
6,aut_49.pkl,0.6474999785423279
6,aut_5.pkl,0.6147500276565552
6,aut_50.pkl,0.7005000114440918
6,aut_51.pkl,0.6995000243186951
6,aut_52.pkl,0.6697499752044678
6,aut_53.pkl,0.7787500023841858
6,aut_54.pkl,0.6365000009536743
6,aut_55.pkl,0.7407500147819519
6,aut_56.pkl,0.5849999785423279
6,aut_57.pkl,0.703499972820282
6,aut_58.pkl,0.8360000252723694
6,aut_59.pkl,0.7242500185966492
6,aut_6.pkl,0.6840000152587891
6,aut_60.pkl,0.6679999828338623
6,aut_61.pkl,0.6110000014305115
6,aut_62.pkl,0.6334999799728394
6,aut_63.pkl,0.690750002861023
6,aut_64.pkl,0.6395000219345093
6,aut_65.pkl,0.6455000042915344
6,aut_66.pkl,0.8237500190734863
6,aut_67.pkl,0.7950000166893005
6,aut_68.pkl,0.5977500081062317
6,aut_69.pkl,0.6524999737739563
6,aut_7.pkl,0.7002500295639038
6,aut_70.pkl,0.721750020980835
6,aut_71.pkl,0.71875
6,aut_72.pkl,0.6255000233650208
6,aut_73.pkl,0.8682500123977661
6,aut_74.pkl,0.7127500176429749
6,aut_75.pkl,0.9387500286102295
6,aut_76.pkl,0.6432499885559082
6,aut_77.pkl,0.6472499966621399
6,aut_78.pkl,0.7975000143051147
6,aut_79.pkl,0.9459999799728394
6,aut_8.pkl,0.6932500004768372
6,aut_80.pkl,0.7372499704360962
6,aut_81.pkl,0.7392500042915344
6,aut_82.pkl,0.7080000042915344
6,aut_83.pkl,0.6012499928474426
6,aut_84.pkl,0.6349999904632568
6,aut_85.pkl,0.828249990940094
6,aut_86.pkl,0.6512500047683716
6,aut_87.pkl,0.6075000166893005
6,aut_88.pkl,0.6794999837875366
6,aut_89.pkl,0.840499997138977
6,aut_9.pkl,0.5897499918937683
6,aut_90.pkl,0.7122499942779541
6,aut_91.pkl,0.7494999766349792
6,aut_92.pkl,0.6635000109672546
6,aut_93.pkl,0.7367500066757202
6,aut_94.pkl,0.7072499990463257
6,aut_95.pkl,0.6117500066757202
6,aut_96.pkl,0.9204999804496765
6,aut_97.pkl,0.6012499928474426
6,aut_98.pkl,0.781499981880188
6,aut_99.pkl,0.6617500185966492
7,aut_1.pkl,0.7534999847412109
7,aut_10.pkl,0.6832500100135803
7,aut_100.pkl,0.6442499756813049
7,aut_11.pkl,0.6787499785423279
7,aut_12.pkl,0.6579999923706055
7,aut_13.pkl,0.6972500085830688
7,aut_14.pkl,0.5587499737739563
7,aut_15.pkl,0.6779999732971191
7,aut_16.pkl,0.6667500138282776
7,aut_17.pkl,0.7382500171661377
7,aut_18.pkl,0.6735000014305115
7,aut_19.pkl,0.6175000071525574
7,aut_2.pkl,0.831250011920929
7,aut_20.pkl,0.7400000095367432
7,aut_21.pkl,0.6142500042915344
7,aut_22.pkl,0.6122499704360962
7,aut_23.pkl,0.9712499976158142
7,aut_24.pkl,0.5847499966621399
7,aut_25.pkl,0.6194999814033508
7,aut_26.pkl,0.65625
7,aut_27.pkl,0.5954999923706055
7,aut_28.pkl,0.6200000047683716
7,aut_29.pkl,0.6420000195503235
7,aut_3.pkl,0.7317500114440918
7,aut_30.pkl,0.6474999785423279
7,aut_31.pkl,0.6299999952316284
7,aut_32.pkl,0.7177500128746033
7,aut_33.pkl,0.6660000085830688
7,aut_34.pkl,0.7012500166893005
7,aut_35.pkl,0.6445000171661377
7,aut_36.pkl,0.6455000042915344
7,aut_37.pkl,0.7287499904632568
7,aut_38.pkl,0.6017500162124634
7,aut_39.pkl,0.5774999856948853
7,aut_4.pkl,0.6902499794960022
7,aut_40.pkl,0.6744999885559082
7,aut_41.pkl,0.8945000171661377
7,aut_42.pkl,0.5642499923706055
7,aut_43.pkl,0.7214999794960022
7,aut_44.pkl,0.7400000095367432
7,aut_45.pkl,0.8679999709129333
7,aut_46.pkl,0.6865000128746033
7,aut_47.pkl,0.6577500104904175
7,aut_48.pkl,0.6557499766349792
7,aut_49.pkl,0.8817499876022339
7,aut_5.pkl,0.7707499861717224
7,aut_50.pkl,0.7957500219345093
7,aut_51.pkl,0.8827499747276306
7,aut_52.pkl,0.6585000157356262
7,aut_53.pkl,0.606249988079071
7,aut_54.pkl,0.6667500138282776
7,aut_55.pkl,0.7837499976158142
7,aut_56.pkl,0.750249981880188
7,aut_57.pkl,0.859499990940094
7,aut_58.pkl,0.8702499866485596
7,aut_59.pkl,0.7822499871253967
7,aut_6.pkl,0.6112499833106995
7,aut_60.pkl,0.7494999766349792
7,aut_61.pkl,0.6637499928474426
7,aut_62.pkl,0.6032500267028809
7,aut_63.pkl,0.6725000143051147
7,aut_64.pkl,0.5889999866485596
7,aut_65.pkl,0.668749988079071
7,aut_66.pkl,0.6570000052452087
7,aut_67.pkl,0.8772500157356262
7,aut_68.pkl,0.7267500162124634
7,aut_69.pkl,0.7129999995231628
7,aut_7.pkl,0.6710000038146973
7,aut_70.pkl,0.7002500295639038
7,aut_71.pkl,0.809499979019165
7,aut_72.pkl,0.6157500147819519
7,aut_73.pkl,0.7357500195503235
7,aut_74.pkl,0.6622499823570251
7,aut_75.pkl,0.815500020980835
7,aut_76.pkl,0.6184999942779541
7,aut_77.pkl,0.7587500214576721
7,aut_78.pkl,0.5972499847412109
7,aut_79.pkl,0.9402499794960022
7,aut_8.pkl,0.5897499918937683
7,aut_80.pkl,0.6355000138282776
7,aut_81.pkl,0.675000011920929
7,aut_82.pkl,0.7480000257492065
7,aut_83.pkl,0.6497499942779541
7,aut_84.pkl,0.7275000214576721
7,aut_85.pkl,0.6625000238418579
7,aut_86.pkl,0.687749981880188
7,aut_87.pkl,0.6237499713897705
7,aut_88.pkl,0.6632500290870667
7,aut_89.pkl,0.5805000066757202
7,aut_9.pkl,0.6412500143051147
7,aut_90.pkl,0.9297500252723694
7,aut_91.pkl,0.6122499704360962
7,aut_92.pkl,0.7894999980926514
7,aut_93.pkl,0.6424999833106995
7,aut_94.pkl,0.7475000023841858
7,aut_95.pkl,0.8029999732971191
7,aut_96.pkl,0.7472500205039978
7,aut_97.pkl,0.6572499871253967
7,aut_98.pkl,0.8192499876022339
7,aut_99.pkl,0.6669999957084656
8,aut_1.pkl,0.6420000195503235
8,aut_10.pkl,0.6017500162124634
8,aut_100.pkl,0.6392499804496765
8,aut_11.pkl,0.6044999957084656
8,aut_12.pkl,0.6340000033378601
8,aut_13.pkl,0.6602500081062317
8,aut_14.pkl,0.6157500147819519
8,aut_15.pkl,0.6079999804496765
8,aut_16.pkl,0.578000009059906
